gvkey,iid,datadate,tic,conm,prccd,exchg
012142,01,1999-01-20,ORCL,ORACLE CORP,50.87500000,11
012142,01,1999-01-21,ORCL,ORACLE CORP,48.68750000,11
012142,01,1999-01-22,ORCL,ORACLE CORP,49.87500000,11
012142,01,1999-01-25,ORCL,ORACLE CORP,51.06250000,11
012142,01,1999-01-26,ORCL,ORACLE CORP,52.87500000,11
012142,01,1999-01-27,ORCL,ORACLE CORP,51.00000000,11
012142,01,1999-01-28,ORCL,ORACLE CORP,53.68750000,11
012142,01,1999-01-29,ORCL,ORACLE CORP,55.37500000,11
012142,01,1999-02-01,ORCL,ORACLE CORP,59.12500000,11
012142,01,1999-02-02,ORCL,ORACLE CORP,58.81250000,11
012142,01,1999-02-03,ORCL,ORACLE CORP,60.75000000,11
012142,01,1999-02-04,ORCL,ORACLE CORP,58.31250000,11
012142,01,1999-02-05,ORCL,ORACLE CORP,56.18750000,11
012142,01,1999-02-08,ORCL,ORACLE CORP,57.37500000,11
012142,01,1999-02-09,ORCL,ORACLE CORP,54.62500000,11
012142,01,1999-02-10,ORCL,ORACLE CORP,53.68750000,11
012142,01,1999-02-11,ORCL,ORACLE CORP,59.56250000,11
012142,01,1999-02-12,ORCL,ORACLE CORP,56.68750000,11
012142,01,1999-02-16,ORCL,ORACLE CORP,53.43750000,11
012142,01,1999-02-17,ORCL,ORACLE CORP,51.25000000,11
012142,01,1999-02-18,ORCL,ORACLE CORP,50.81250000,11
012142,01,1999-02-19,ORCL,ORACLE CORP,54.18750000,11
012142,01,1999-02-22,ORCL,ORACLE CORP,54.56250000,11
012142,01,1999-02-23,ORCL,ORACLE CORP,58.50000000,11
012142,01,1999-02-24,ORCL,ORACLE CORP,55.68750000,11
012142,01,1999-02-25,ORCL,ORACLE CORP,58.00000000,11
012142,01,1999-02-26,ORCL,ORACLE CORP,55.87500000,11
012142,01,1999-03-01,ORCL,ORACLE CORP,36.62500000,11
012142,01,1999-03-02,ORCL,ORACLE CORP,35.31250000,11
012142,01,1999-03-03,ORCL,ORACLE CORP,35.00000000,11
012142,01,1999-03-04,ORCL,ORACLE CORP,36.37500000,11
012142,01,1999-03-05,ORCL,ORACLE CORP,37.43750000,11
012142,01,1999-03-08,ORCL,ORACLE CORP,38.31250000,11
012142,01,1999-03-09,ORCL,ORACLE CORP,38.75000000,11
012142,01,1999-03-10,ORCL,ORACLE CORP,37.93750000,11
012142,01,1999-03-11,ORCL,ORACLE CORP,36.87500000,11
012142,01,1999-03-12,ORCL,ORACLE CORP,28.56250000,11
012142,01,1999-03-15,ORCL,ORACLE CORP,30.00000000,11
012142,01,1999-03-16,ORCL,ORACLE CORP,29.81250000,11
012142,01,1999-03-17,ORCL,ORACLE CORP,29.06250000,11
012142,01,1999-03-18,ORCL,ORACLE CORP,29.68750000,11
012142,01,1999-03-19,ORCL,ORACLE CORP,27.56250000,11
012142,01,1999-03-22,ORCL,ORACLE CORP,27.18750000,11
012142,01,1999-03-23,ORCL,ORACLE CORP,26.06250000,11
012142,01,1999-03-24,ORCL,ORACLE CORP,25.93750000,11
012142,01,1999-03-25,ORCL,ORACLE CORP,26.68750000,11
012142,01,1999-03-26,ORCL,ORACLE CORP,27.50000000,11
012142,01,1999-03-29,ORCL,ORACLE CORP,28.50000000,11
012142,01,1999-03-30,ORCL,ORACLE CORP,26.87500000,11
012142,01,1999-03-31,ORCL,ORACLE CORP,26.37500000,11
012142,01,1999-04-01,ORCL,ORACLE CORP,25.81250000,11
012142,01,1999-04-05,ORCL,ORACLE CORP,25.31250000,11
012142,01,1999-04-06,ORCL,ORACLE CORP,23.68750000,11
012142,01,1999-04-07,ORCL,ORACLE CORP,21.43750000,11
012142,01,1999-04-08,ORCL,ORACLE CORP,23.31250000,11
012142,01,1999-04-09,ORCL,ORACLE CORP,25.87500000,11
012142,01,1999-04-12,ORCL,ORACLE CORP,25.00000000,11
012142,01,1999-04-13,ORCL,ORACLE CORP,23.62500000,11
012142,01,1999-04-14,ORCL,ORACLE CORP,24.12500000,11
012142,01,1999-04-15,ORCL,ORACLE CORP,24.87500000,11
012142,01,1999-04-16,ORCL,ORACLE CORP,24.50000000,11
012142,01,1999-04-19,ORCL,ORACLE CORP,23.37500000,11
012142,01,1999-04-20,ORCL,ORACLE CORP,23.25000000,11
012142,01,1999-04-21,ORCL,ORACLE CORP,24.12500000,11
012142,01,1999-04-22,ORCL,ORACLE CORP,25.81250000,11
012142,01,1999-04-23,ORCL,ORACLE CORP,27.34375000,11
012142,01,1999-04-26,ORCL,ORACLE CORP,28.68750000,11
012142,01,1999-04-27,ORCL,ORACLE CORP,28.06250000,11
012142,01,1999-04-28,ORCL,ORACLE CORP,27.31250000,11
012142,01,1999-04-29,ORCL,ORACLE CORP,27.25000000,11
012142,01,1999-04-30,ORCL,ORACLE CORP,27.06250000,11
012142,01,1999-05-03,ORCL,ORACLE CORP,26.06250000,11
012142,01,1999-05-04,ORCL,ORACLE CORP,25.18750000,11
012142,01,1999-05-05,ORCL,ORACLE CORP,25.00000000,11
012142,01,1999-05-06,ORCL,ORACLE CORP,24.18750000,11
012142,01,1999-05-07,ORCL,ORACLE CORP,24.50000000,11
012142,01,1999-05-10,ORCL,ORACLE CORP,24.37500000,11
012142,01,1999-05-11,ORCL,ORACLE CORP,24.81250000,11
012142,01,1999-05-12,ORCL,ORACLE CORP,25.31250000,11
012142,01,1999-05-13,ORCL,ORACLE CORP,23.00000000,11
012142,01,1999-05-14,ORCL,ORACLE CORP,23.87500000,11
012142,01,1999-05-17,ORCL,ORACLE CORP,24.50000000,11
012142,01,1999-05-18,ORCL,ORACLE CORP,24.81250000,11
012142,01,1999-05-19,ORCL,ORACLE CORP,26.37500000,11
012142,01,1999-05-20,ORCL,ORACLE CORP,25.31250000,11
012142,01,1999-05-21,ORCL,ORACLE CORP,25.75000000,11
012142,01,1999-05-24,ORCL,ORACLE CORP,24.75000000,11
012142,01,1999-05-25,ORCL,ORACLE CORP,24.00000000,11
012142,01,1999-05-26,ORCL,ORACLE CORP,23.43750000,11
012142,01,1999-05-27,ORCL,ORACLE CORP,23.56250000,11
012142,01,1999-05-28,ORCL,ORACLE CORP,24.81250000,11
012142,01,1999-06-01,ORCL,ORACLE CORP,25.50000000,11
012142,01,1999-06-02,ORCL,ORACLE CORP,26.18750000,11
012142,01,1999-06-03,ORCL,ORACLE CORP,27.50000000,11
012142,01,1999-06-04,ORCL,ORACLE CORP,28.68750000,11
012142,01,1999-06-07,ORCL,ORACLE CORP,28.50000000,11
012142,01,1999-06-08,ORCL,ORACLE CORP,27.12500000,11
012142,01,1999-06-09,ORCL,ORACLE CORP,26.68750000,11
012142,01,1999-06-10,ORCL,ORACLE CORP,26.06250000,11
012142,01,1999-06-11,ORCL,ORACLE CORP,25.31250000,11
012142,01,1999-06-14,ORCL,ORACLE CORP,26.43750000,11
012142,01,1999-06-15,ORCL,ORACLE CORP,25.12500000,11
012142,01,1999-06-16,ORCL,ORACLE CORP,32.93750000,11
012142,01,1999-06-17,ORCL,ORACLE CORP,34.87500000,11
012142,01,1999-06-18,ORCL,ORACLE CORP,35.06250000,11
012142,01,1999-06-21,ORCL,ORACLE CORP,34.12500000,11
012142,01,1999-06-22,ORCL,ORACLE CORP,34.12500000,11
012142,01,1999-06-23,ORCL,ORACLE CORP,35.12500000,11
012142,01,1999-06-24,ORCL,ORACLE CORP,35.68750000,11
012142,01,1999-06-25,ORCL,ORACLE CORP,35.75000000,11
012142,01,1999-06-28,ORCL,ORACLE CORP,36.68750000,11
012142,01,1999-06-29,ORCL,ORACLE CORP,37.12500000,11
012142,01,1999-06-30,ORCL,ORACLE CORP,37.12500000,11
012142,01,1999-07-01,ORCL,ORACLE CORP,37.75000000,11
012142,01,1999-07-02,ORCL,ORACLE CORP,38.43750000,11
012142,01,1999-07-06,ORCL,ORACLE CORP,38.68750000,11
012142,01,1999-07-07,ORCL,ORACLE CORP,38.68750000,11
012142,01,1999-07-08,ORCL,ORACLE CORP,38.93750000,11
012142,01,1999-07-09,ORCL,ORACLE CORP,39.31250000,11
012142,01,1999-07-12,ORCL,ORACLE CORP,38.87500000,11
012142,01,1999-07-13,ORCL,ORACLE CORP,38.68750000,11
012142,01,1999-07-14,ORCL,ORACLE CORP,38.06250000,11
012142,01,1999-07-15,ORCL,ORACLE CORP,39.00000000,11
012142,01,1999-07-16,ORCL,ORACLE CORP,39.75000000,11
012142,01,1999-07-19,ORCL,ORACLE CORP,39.50000000,11
012142,01,1999-07-20,ORCL,ORACLE CORP,37.50000000,11
012142,01,1999-07-21,ORCL,ORACLE CORP,38.12500000,11
012142,01,1999-07-22,ORCL,ORACLE CORP,36.25000000,11
012142,01,1999-07-23,ORCL,ORACLE CORP,36.18750000,11
012142,01,1999-07-26,ORCL,ORACLE CORP,35.00000000,11
012142,01,1999-07-27,ORCL,ORACLE CORP,37.06250000,11
012142,01,1999-07-28,ORCL,ORACLE CORP,37.68750000,11
012142,01,1999-07-29,ORCL,ORACLE CORP,38.06250000,11
012142,01,1999-07-30,ORCL,ORACLE CORP,38.06250000,11
012142,01,1999-08-02,ORCL,ORACLE CORP,38.12500000,11
012142,01,1999-08-03,ORCL,ORACLE CORP,37.12500000,11
012142,01,1999-08-04,ORCL,ORACLE CORP,36.75000000,11
012142,01,1999-08-05,ORCL,ORACLE CORP,37.12500000,11
012142,01,1999-08-06,ORCL,ORACLE CORP,36.50000000,11
012142,01,1999-08-09,ORCL,ORACLE CORP,36.37500000,11
012142,01,1999-08-10,ORCL,ORACLE CORP,36.00000000,11
012142,01,1999-08-11,ORCL,ORACLE CORP,36.75000000,11
012142,01,1999-08-12,ORCL,ORACLE CORP,35.50000000,11
012142,01,1999-08-13,ORCL,ORACLE CORP,38.62500000,11
012142,01,1999-08-16,ORCL,ORACLE CORP,39.31250000,11
012142,01,1999-08-17,ORCL,ORACLE CORP,37.31250000,11
012142,01,1999-08-18,ORCL,ORACLE CORP,35.43750000,11
012142,01,1999-08-19,ORCL,ORACLE CORP,36.00000000,11
012142,01,1999-08-20,ORCL,ORACLE CORP,37.00000000,11
012142,01,1999-08-23,ORCL,ORACLE CORP,37.56250000,11
012142,01,1999-08-24,ORCL,ORACLE CORP,36.93750000,11
012142,01,1999-08-25,ORCL,ORACLE CORP,36.93750000,11
012142,01,1999-08-26,ORCL,ORACLE CORP,37.12500000,11
012142,01,1999-08-27,ORCL,ORACLE CORP,37.00000000,11
012142,01,1999-08-30,ORCL,ORACLE CORP,36.50000000,11
012142,01,1999-08-31,ORCL,ORACLE CORP,36.50000000,11
012142,01,1999-09-01,ORCL,ORACLE CORP,37.68750000,11
012142,01,1999-09-02,ORCL,ORACLE CORP,38.43750000,11
012142,01,1999-09-03,ORCL,ORACLE CORP,41.50000000,11
012142,01,1999-09-07,ORCL,ORACLE CORP,43.81250000,11
012142,01,1999-09-08,ORCL,ORACLE CORP,44.31250000,11
012142,01,1999-09-09,ORCL,ORACLE CORP,44.06250000,11
012142,01,1999-09-10,ORCL,ORACLE CORP,46.37500000,11
012142,01,1999-09-13,ORCL,ORACLE CORP,45.75000000,11
012142,01,1999-09-14,ORCL,ORACLE CORP,45.43750000,11
012142,01,1999-09-15,ORCL,ORACLE CORP,42.68750000,11
012142,01,1999-09-16,ORCL,ORACLE CORP,42.18750000,11
012142,01,1999-09-17,ORCL,ORACLE CORP,43.56250000,11
012142,01,1999-09-20,ORCL,ORACLE CORP,45.12500000,11
012142,01,1999-09-21,ORCL,ORACLE CORP,44.50000000,11
012142,01,1999-09-22,ORCL,ORACLE CORP,45.68750000,11
012142,01,1999-09-23,ORCL,ORACLE CORP,43.50000000,11
012142,01,1999-09-24,ORCL,ORACLE CORP,42.18750000,11
012142,01,1999-09-27,ORCL,ORACLE CORP,42.31250000,11
012142,01,1999-09-28,ORCL,ORACLE CORP,42.87500000,11
012142,01,1999-09-29,ORCL,ORACLE CORP,43.31250000,11
012142,01,1999-09-30,ORCL,ORACLE CORP,45.50000000,11
012142,01,1999-10-01,ORCL,ORACLE CORP,45.25000000,11
012142,01,1999-10-04,ORCL,ORACLE CORP,46.50000000,11
012142,01,1999-10-05,ORCL,ORACLE CORP,46.25000000,11
012142,01,1999-10-06,ORCL,ORACLE CORP,45.87500000,11
012142,01,1999-10-07,ORCL,ORACLE CORP,44.68750000,11
012142,01,1999-10-08,ORCL,ORACLE CORP,45.25000000,11
012142,01,1999-10-11,ORCL,ORACLE CORP,46.06250000,11
012142,01,1999-10-12,ORCL,ORACLE CORP,47.00000000,11
012142,01,1999-10-13,ORCL,ORACLE CORP,47.43750000,11
012142,01,1999-10-14,ORCL,ORACLE CORP,46.78125000,11
012142,01,1999-10-15,ORCL,ORACLE CORP,45.00000000,11
012142,01,1999-10-18,ORCL,ORACLE CORP,43.87500000,11
012142,01,1999-10-19,ORCL,ORACLE CORP,43.81250000,11
012142,01,1999-10-20,ORCL,ORACLE CORP,44.75000000,11
012142,01,1999-10-21,ORCL,ORACLE CORP,45.18750000,11
012142,01,1999-10-22,ORCL,ORACLE CORP,44.12500000,11
012142,01,1999-10-25,ORCL,ORACLE CORP,43.31250000,11
012142,01,1999-10-26,ORCL,ORACLE CORP,43.43750000,11
012142,01,1999-10-27,ORCL,ORACLE CORP,44.81250000,11
012142,01,1999-10-28,ORCL,ORACLE CORP,45.87500000,11
012142,01,1999-10-29,ORCL,ORACLE CORP,47.56250000,11
012142,01,1999-11-01,ORCL,ORACLE CORP,51.18750000,11
012142,01,1999-11-02,ORCL,ORACLE CORP,53.00000000,11
012142,01,1999-11-03,ORCL,ORACLE CORP,57.31250000,11
012142,01,1999-11-04,ORCL,ORACLE CORP,58.18750000,11
012142,01,1999-11-05,ORCL,ORACLE CORP,58.68750000,11
012142,01,1999-11-08,ORCL,ORACLE CORP,59.43750000,11
012142,01,1999-11-09,ORCL,ORACLE CORP,58.43750000,11
012142,01,1999-11-10,ORCL,ORACLE CORP,58.87500000,11
012142,01,1999-11-11,ORCL,ORACLE CORP,62.06250000,11
012142,01,1999-11-12,ORCL,ORACLE CORP,65.12500000,11
012142,01,1999-11-15,ORCL,ORACLE CORP,64.06250000,11
012142,01,1999-11-16,ORCL,ORACLE CORP,64.50000000,11
012142,01,1999-11-17,ORCL,ORACLE CORP,71.00000000,11
012142,01,1999-11-18,ORCL,ORACLE CORP,74.18750000,11
012142,01,1999-11-19,ORCL,ORACLE CORP,76.12500000,11
012142,01,1999-11-22,ORCL,ORACLE CORP,77.43750000,11
012142,01,1999-11-23,ORCL,ORACLE CORP,73.50000000,11
012142,01,1999-11-24,ORCL,ORACLE CORP,71.81250000,11
012142,01,1999-11-26,ORCL,ORACLE CORP,73.62500000,11
012142,01,1999-11-29,ORCL,ORACLE CORP,72.56250000,11
012142,01,1999-11-30,ORCL,ORACLE CORP,67.81250000,11
012142,01,1999-12-01,ORCL,ORACLE CORP,70.68750000,11
012142,01,1999-12-02,ORCL,ORACLE CORP,75.93750000,11
012142,01,1999-12-03,ORCL,ORACLE CORP,78.68750000,11
012142,01,1999-12-06,ORCL,ORACLE CORP,78.43750000,11
012142,01,1999-12-07,ORCL,ORACLE CORP,79.25000000,11
012142,01,1999-12-08,ORCL,ORACLE CORP,76.12500000,11
012142,01,1999-12-09,ORCL,ORACLE CORP,78.56250000,11
012142,01,1999-12-10,ORCL,ORACLE CORP,84.62500000,11
012142,01,1999-12-13,ORCL,ORACLE CORP,79.81250000,11
012142,01,1999-12-14,ORCL,ORACLE CORP,76.93750000,11
012142,01,1999-12-15,ORCL,ORACLE CORP,90.37500000,11
012142,01,1999-12-16,ORCL,ORACLE CORP,89.56250000,11
012142,01,1999-12-17,ORCL,ORACLE CORP,90.68750000,11
012142,01,1999-12-20,ORCL,ORACLE CORP,96.31250000,11
012142,01,1999-12-21,ORCL,ORACLE CORP,97.68750000,11
012142,01,1999-12-22,ORCL,ORACLE CORP,105.06250000,11
012142,01,1999-12-23,ORCL,ORACLE CORP,106.68750000,11
012142,01,1999-12-27,ORCL,ORACLE CORP,104.37500000,11
012142,01,1999-12-28,ORCL,ORACLE CORP,106.12500000,11
012142,01,1999-12-29,ORCL,ORACLE CORP,110.00000000,11
012142,01,1999-12-30,ORCL,ORACLE CORP,111.37500000,11
012142,01,1999-12-31,ORCL,ORACLE CORP,112.06250000,11
012142,01,2000-01-03,ORCL,ORACLE CORP,118.12500000,11
012142,01,2000-01-04,ORCL,ORACLE CORP,107.68750000,11
012142,01,2000-01-05,ORCL,ORACLE CORP,102.00000000,11
012142,01,2000-01-06,ORCL,ORACLE CORP,96.00000000,11
012142,01,2000-01-07,ORCL,ORACLE CORP,103.37500000,11
012142,01,2000-01-10,ORCL,ORACLE CORP,115.75000000,11
012142,01,2000-01-11,ORCL,ORACLE CORP,112.37500000,11
012142,01,2000-01-12,ORCL,ORACLE CORP,105.62500000,11
012142,01,2000-01-13,ORCL,ORACLE CORP,105.06250000,11
012142,01,2000-01-14,ORCL,ORACLE CORP,106.81250000,11
012142,01,2000-01-18,ORCL,ORACLE CORP,111.25000000,11
012142,01,2000-01-19,ORCL,ORACLE CORP,57.12500000,11
012142,01,2000-01-20,ORCL,ORACLE CORP,59.25000000,11
012142,01,2000-01-21,ORCL,ORACLE CORP,59.68750000,11
012142,01,2000-01-24,ORCL,ORACLE CORP,54.18750000,11
012142,01,2000-01-25,ORCL,ORACLE CORP,56.43750000,11
012142,01,2000-01-26,ORCL,ORACLE CORP,55.06250000,11
012142,01,2000-01-27,ORCL,ORACLE CORP,51.81250000,11
012142,01,2000-01-28,ORCL,ORACLE CORP,47.37500000,11
012142,01,2000-01-31,ORCL,ORACLE CORP,49.95312500,11
012142,01,2000-02-01,ORCL,ORACLE CORP,54.00000000,11
012142,01,2000-02-02,ORCL,ORACLE CORP,54.31250000,11
012142,01,2000-02-03,ORCL,ORACLE CORP,56.68750000,11
012142,01,2000-02-04,ORCL,ORACLE CORP,57.81250000,11
012142,01,2000-02-07,ORCL,ORACLE CORP,59.93750000,11
012142,01,2000-02-08,ORCL,ORACLE CORP,59.56250000,11
012142,01,2000-02-09,ORCL,ORACLE CORP,59.93750000,11
012142,01,2000-02-10,ORCL,ORACLE CORP,62.31250000,11
012142,01,2000-02-11,ORCL,ORACLE CORP,59.68750000,11
012142,01,2000-02-14,ORCL,ORACLE CORP,62.18750000,11
012142,01,2000-02-15,ORCL,ORACLE CORP,61.37500000,11
012142,01,2000-02-16,ORCL,ORACLE CORP,61.25000000,11
012142,01,2000-02-17,ORCL,ORACLE CORP,61.62500000,11
012142,01,2000-02-18,ORCL,ORACLE CORP,58.56250000,11
012142,01,2000-02-22,ORCL,ORACLE CORP,59.31250000,11
012142,01,2000-02-23,ORCL,ORACLE CORP,63.06250000,11
012142,01,2000-02-24,ORCL,ORACLE CORP,61.93750000,11
012142,01,2000-02-25,ORCL,ORACLE CORP,70.62500000,11
012142,01,2000-02-28,ORCL,ORACLE CORP,68.62500000,11
012142,01,2000-02-29,ORCL,ORACLE CORP,74.25000000,11
012142,01,2000-03-01,ORCL,ORACLE CORP,71.50000000,11
012142,01,2000-03-02,ORCL,ORACLE CORP,68.50000000,11
012142,01,2000-03-03,ORCL,ORACLE CORP,75.00000000,11
012142,01,2000-03-06,ORCL,ORACLE CORP,75.75000000,11
012142,01,2000-03-07,ORCL,ORACLE CORP,74.93750000,11
012142,01,2000-03-08,ORCL,ORACLE CORP,83.12500000,11
012142,01,2000-03-09,ORCL,ORACLE CORP,84.00000000,11
012142,01,2000-03-10,ORCL,ORACLE CORP,81.62500000,11
012142,01,2000-03-13,ORCL,ORACLE CORP,78.75000000,11
012142,01,2000-03-14,ORCL,ORACLE CORP,77.00000000,11
012142,01,2000-03-15,ORCL,ORACLE CORP,78.62500000,11
012142,01,2000-03-16,ORCL,ORACLE CORP,81.93750000,11
012142,01,2000-03-17,ORCL,ORACLE CORP,79.81250000,11
012142,01,2000-03-20,ORCL,ORACLE CORP,78.12500000,11
012142,01,2000-03-21,ORCL,ORACLE CORP,80.68750000,11
012142,01,2000-03-22,ORCL,ORACLE CORP,84.06250000,11
012142,01,2000-03-23,ORCL,ORACLE CORP,86.87500000,11
012142,01,2000-03-24,ORCL,ORACLE CORP,87.00000000,11
012142,01,2000-03-27,ORCL,ORACLE CORP,88.43750000,11
012142,01,2000-03-28,ORCL,ORACLE CORP,86.56250000,11
012142,01,2000-03-29,ORCL,ORACLE CORP,82.50000000,11
012142,01,2000-03-30,ORCL,ORACLE CORP,78.43750000,11
012142,01,2000-03-31,ORCL,ORACLE CORP,78.06250000,11
012142,01,2000-04-03,ORCL,ORACLE CORP,76.87500000,11
012142,01,2000-04-04,ORCL,ORACLE CORP,75.93750000,11
012142,01,2000-04-05,ORCL,ORACLE CORP,78.25000000,11
012142,01,2000-04-06,ORCL,ORACLE CORP,82.18750000,11
012142,01,2000-04-07,ORCL,ORACLE CORP,87.12500000,11
012142,01,2000-04-10,ORCL,ORACLE CORP,82.50000000,11
012142,01,2000-04-11,ORCL,ORACLE CORP,77.37500000,11
012142,01,2000-04-12,ORCL,ORACLE CORP,73.12500000,11
012142,01,2000-04-13,ORCL,ORACLE CORP,71.93750000,11
012142,01,2000-04-14,ORCL,ORACLE CORP,63.51562500,11
012142,01,2000-04-17,ORCL,ORACLE CORP,74.81250000,11
012142,01,2000-04-18,ORCL,ORACLE CORP,78.93750000,11
012142,01,2000-04-19,ORCL,ORACLE CORP,74.56250000,11
012142,01,2000-04-20,ORCL,ORACLE CORP,70.81250000,11
012142,01,2000-04-24,ORCL,ORACLE CORP,72.43750000,11
012142,01,2000-04-25,ORCL,ORACLE CORP,75.56250000,11
012142,01,2000-04-26,ORCL,ORACLE CORP,72.18750000,11
012142,01,2000-04-27,ORCL,ORACLE CORP,77.31250000,11
012142,01,2000-04-28,ORCL,ORACLE CORP,79.93750000,11
012142,01,2000-05-01,ORCL,ORACLE CORP,79.68750000,11
012142,01,2000-05-02,ORCL,ORACLE CORP,77.81250000,11
012142,01,2000-05-03,ORCL,ORACLE CORP,75.81250000,11
012142,01,2000-05-04,ORCL,ORACLE CORP,74.25000000,11
012142,01,2000-05-05,ORCL,ORACLE CORP,76.81250000,11
012142,01,2000-05-08,ORCL,ORACLE CORP,72.31250000,11
012142,01,2000-05-09,ORCL,ORACLE CORP,72.00000000,11
012142,01,2000-05-10,ORCL,ORACLE CORP,67.62500000,11
012142,01,2000-05-11,ORCL,ORACLE CORP,72.37500000,11
012142,01,2000-05-12,ORCL,ORACLE CORP,74.18750000,11
012142,01,2000-05-15,ORCL,ORACLE CORP,77.00000000,11
012142,01,2000-05-16,ORCL,ORACLE CORP,79.18750000,11
012142,01,2000-05-17,ORCL,ORACLE CORP,78.18750000,11
012142,01,2000-05-18,ORCL,ORACLE CORP,73.06250000,11
012142,01,2000-05-19,ORCL,ORACLE CORP,70.06250000,11
012142,01,2000-05-22,ORCL,ORACLE CORP,67.81250000,11
012142,01,2000-05-23,ORCL,ORACLE CORP,62.62500000,11
012142,01,2000-05-24,ORCL,ORACLE CORP,64.25000000,11
012142,01,2000-05-25,ORCL,ORACLE CORP,66.43750000,11
012142,01,2000-05-26,ORCL,ORACLE CORP,67.00000000,11
012142,01,2000-05-30,ORCL,ORACLE CORP,74.18750000,11
012142,01,2000-05-31,ORCL,ORACLE CORP,71.87500000,11
012142,01,2000-06-01,ORCL,ORACLE CORP,77.87500000,11
012142,01,2000-06-02,ORCL,ORACLE CORP,80.18750000,11
012142,01,2000-06-05,ORCL,ORACLE CORP,80.93750000,11
012142,01,2000-06-06,ORCL,ORACLE CORP,77.06250000,11
012142,01,2000-06-07,ORCL,ORACLE CORP,80.00000000,11
012142,01,2000-06-08,ORCL,ORACLE CORP,82.37500000,11
012142,01,2000-06-09,ORCL,ORACLE CORP,82.68750000,11
012142,01,2000-06-12,ORCL,ORACLE CORP,80.56250000,11
012142,01,2000-06-13,ORCL,ORACLE CORP,81.68750000,11
012142,01,2000-06-14,ORCL,ORACLE CORP,79.00000000,11
012142,01,2000-06-15,ORCL,ORACLE CORP,82.50000000,11
012142,01,2000-06-16,ORCL,ORACLE CORP,81.87500000,11
012142,01,2000-06-19,ORCL,ORACLE CORP,86.00000000,11
012142,01,2000-06-20,ORCL,ORACLE CORP,86.04687500,11
012142,01,2000-06-21,ORCL,ORACLE CORP,86.18750000,11
012142,01,2000-06-22,ORCL,ORACLE CORP,81.50000000,11
012142,01,2000-06-23,ORCL,ORACLE CORP,79.50000000,11
012142,01,2000-06-26,ORCL,ORACLE CORP,82.68750000,11
012142,01,2000-06-27,ORCL,ORACLE CORP,82.25000000,11
012142,01,2000-06-28,ORCL,ORACLE CORP,82.93750000,11
012142,01,2000-06-29,ORCL,ORACLE CORP,80.87500000,11
012142,01,2000-06-30,ORCL,ORACLE CORP,84.06250000,11
012142,01,2000-07-03,ORCL,ORACLE CORP,80.18750000,11
012142,01,2000-07-05,ORCL,ORACLE CORP,72.31250000,11
012142,01,2000-07-06,ORCL,ORACLE CORP,75.62500000,11
012142,01,2000-07-07,ORCL,ORACLE CORP,75.87500000,11
012142,01,2000-07-10,ORCL,ORACLE CORP,74.12500000,11
012142,01,2000-07-11,ORCL,ORACLE CORP,72.31250000,11
012142,01,2000-07-12,ORCL,ORACLE CORP,74.68750000,11
012142,01,2000-07-13,ORCL,ORACLE CORP,75.75000000,11
012142,01,2000-07-14,ORCL,ORACLE CORP,76.12500000,11
012142,01,2000-07-17,ORCL,ORACLE CORP,76.12500000,11
012142,01,2000-07-18,ORCL,ORACLE CORP,74.18750000,11
012142,01,2000-07-19,ORCL,ORACLE CORP,73.75000000,11
012142,01,2000-07-20,ORCL,ORACLE CORP,78.12500000,11
012142,01,2000-07-21,ORCL,ORACLE CORP,75.43750000,11
012142,01,2000-07-24,ORCL,ORACLE CORP,75.00000000,11
012142,01,2000-07-25,ORCL,ORACLE CORP,76.00000000,11
012142,01,2000-07-26,ORCL,ORACLE CORP,76.75000000,11
012142,01,2000-07-27,ORCL,ORACLE CORP,75.06250000,11
012142,01,2000-07-28,ORCL,ORACLE CORP,72.37500000,11
012142,01,2000-07-31,ORCL,ORACLE CORP,75.18750000,11
012142,01,2000-08-01,ORCL,ORACLE CORP,73.12500000,11
012142,01,2000-08-02,ORCL,ORACLE CORP,73.12500000,11
012142,01,2000-08-03,ORCL,ORACLE CORP,77.43750000,11
012142,01,2000-08-04,ORCL,ORACLE CORP,81.56250000,11
012142,01,2000-08-07,ORCL,ORACLE CORP,81.87500000,11
012142,01,2000-08-08,ORCL,ORACLE CORP,83.00000000,11
012142,01,2000-08-09,ORCL,ORACLE CORP,81.37500000,11
012142,01,2000-08-10,ORCL,ORACLE CORP,80.06250000,11
012142,01,2000-08-11,ORCL,ORACLE CORP,81.12500000,11
012142,01,2000-08-14,ORCL,ORACLE CORP,82.37500000,11
012142,01,2000-08-15,ORCL,ORACLE CORP,81.25000000,11
012142,01,2000-08-16,ORCL,ORACLE CORP,81.18750000,11
012142,01,2000-08-17,ORCL,ORACLE CORP,83.93750000,11
012142,01,2000-08-18,ORCL,ORACLE CORP,81.31250000,11
012142,01,2000-08-21,ORCL,ORACLE CORP,83.18750000,11
012142,01,2000-08-22,ORCL,ORACLE CORP,83.56250000,11
012142,01,2000-08-23,ORCL,ORACLE CORP,82.87500000,11
012142,01,2000-08-24,ORCL,ORACLE CORP,84.68750000,11
012142,01,2000-08-25,ORCL,ORACLE CORP,84.62500000,11
012142,01,2000-08-28,ORCL,ORACLE CORP,86.75000000,11
012142,01,2000-08-29,ORCL,ORACLE CORP,87.75000000,11
012142,01,2000-08-30,ORCL,ORACLE CORP,88.25000000,11
012142,01,2000-08-31,ORCL,ORACLE CORP,90.93750000,11
012142,01,2000-09-01,ORCL,ORACLE CORP,92.62500000,11
